scenario_id,authority_code,authority_name,tier,election_active_2026,metric,P10,P50,P90,notes,point_estimate
S5,E08000010,Wigan,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000010,Wigan,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000011,Knowsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000011,Knowsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000011,Knowsley,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000011,Knowsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,,0.0
S1,E08000011,Knowsley,1,True,delta_fi,-1.1354374235116147,-0.05180542351161474,0.7952975764883853,,-0.08488615684494816
S1,E08000011,Knowsley,1,True,swing_concentration,1.954352333333333,3.3640163333333324,4.7839253333333325,,3.4999999999999996
S1,E08000011,Knowsley,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S1,E08000011,Knowsley,1,True,volatility_score,-12.53602854508914,-2.1473455450891406,19.440767454910862,,1.9575569215775264
S2,E08000011,Knowsley,1,True,delta_fi,-0.983863353775764,0.09976864622423601,1.021268646224236,,0.06668791289090259
S2,E08000011,Knowsley,1,True,swing_concentration,1.9543523333333277,3.4167603333333276,4.783925333333327,,3.4999999999999942
S2,E08000011,Knowsley,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000011,Knowsley,1,True,volatility_score,-12.960241510221213,-2.5715585102212133,17.823894489778784,,1.5333439564454538
S3,E08000011,Knowsley,1,True,delta_fi,-1.183560214096134,-0.13223121409613411,0.7148717859038659,,-0.16531194742946753
S3,E08000011,Knowsley,1,True,swing_concentration,1.9543523333333335,3.364016333333333,4.783925333333333,,3.5
S3,E08000011,Knowsley,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,8.044413333333335,,0.0
S3,E08000011,Knowsley,1,True,volatility_score,-9.826120440381402,1.1438735596185987,20.207894559618598,,3.9173440262852663
S4,E08000011,Knowsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000011,Knowsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000011,Knowsley,1,True,turnout_delta,-7.888086666666666,1.391313333333334,9.440913333333334,,3.0
S4,E08000011,Knowsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S5,E08000011,Knowsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000011,Knowsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000011,Knowsley,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000011,Knowsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S0,E08000013,St. Helens,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.8801837333333334,,0.0
S0,E08000013,St. Helens,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000013,St. Helens,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000013,St. Helens,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,,0.0
S1,E08000013,St. Helens,1,True,delta_fi,-0.9593030069232107,0.22132299307678924,1.045828993076789,,0.09124825974345585
S1,E08000013,St. Helens,1,True,swing_concentration,2.9543523333333193,4.364016333333319,6.428377333333319,,4.499999999999986
S1,E08000013,St. Helens,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000013,St. Helens,1,True,volatility_score,-12.447961336794933,-2.059278336794935,18.455440663205227,,2.045624129871732
S2,E08000013,St. Helens,1,True,delta_fi,-1.1216503529938495,-0.03801835299384956,0.8834816470061503,,-0.07109908632718298
S2,E08000013,St. Helens,1,True,swing_concentration,3.374724333333381,4.36401633333338,6.42837733333338,,4.500000000000047
S2,E08000013,St. Helens,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000013,St. Helens,1,True,volatility_score,-12.279014009830274,-1.3090200098302711,18.94766099016973,,1.4644504568363965
S3,E08000013,St. Helens,1,True,delta_fi,-0.8733448690378491,0.21028713096215082,1.1317871309621506,,0.1772063976288174
S3,E08000013,St. Helens,1,True,swing_concentration,2.954352333333321,4.36401633333332,5.783925333333321,,4.499999999999988
S3,E08000013,St. Helens,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S3,E08000013,St. Helens,1,True,volatility_score,-10.404982267852251,-0.016299267852251553,20.379153732147746,,4.088603198814416
S4,E08000013,St. Helens,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.8801837333333334,copied_from_s0,0.0
S4,E08000013,St. Helens,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000013,St. Helens,1,True,turnout_delta,-10.069386666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000013,St. Helens,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S5,E08000013,St. Helens,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.8801837333333334,copied_from_s0,0.0
S5,E08000013,St. Helens,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000013,St. Helens,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000013,St. Helens,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S0,E08000014,Sefton,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000014,Sefton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000014,Sefton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000014,Sefton,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,,0.0
S1,E08000014,Sefton,1,True,delta_fi,-1.172733228001082,-0.08910122800108208,0.8323987719989178,,-0.1221819613344155
S1,E08000014,Sefton,1,True,swing_concentration,2.9543523333333477,4.416760333333348,5.783925333333348,,4.500000000000014
S1,E08000014,Sefton,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S1,E08000014,Sefton,1,True,volatility_score,-11.804555447333875,-0.8345614473338745,19.42211955266613,,1.9389090193327931
S2,E08000014,Sefton,1,True,delta_fi,-0.9234178203670431,0.22490517963295684,0.9750141796329569,,0.09483044629962345
S2,E08000014,Sefton,1,True,swing_concentration,2.954352333333345,4.416760333333345,6.428377333333344,,4.5000000000000115
S2,E08000014,Sefton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000014,Sefton,1,True,volatility_score,-12.946170243516852,-2.557487243516852,19.03062575648315,,1.5474152231498148
S3,E08000014,Sefton,1,True,delta_fi,-1.2898280043256496,-0.20619600432564963,0.7153039956743502,,-0.23927673765898305
S3,E08000014,Sefton,1,True,swing_concentration,3.3747243333333463,4.416760333333346,6.428377333333346,,4.500000000000012
S3,E08000014,Sefton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000014,Sefton,1,True,volatility_score,-9.863102835496157,1.1068911645038435,21.363572164503847,,3.880361631170511
S4,E08000014,Sefton,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000014,Sefton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000014,Sefton,1,True,turnout_delta,-10.069386666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000014,Sefton,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000014,Sefton,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000014,Sefton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000014,Sefton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000014,Sefton,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000016,Barnsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000016,Barnsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000016,Barnsley,1,True,turnout_delta,-11.106216666666654,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000016,Barnsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,,0.0
S1,E08000016,Barnsley,1,True,delta_fi,-1.121222173845709,0.027100826154290852,0.7846495261543011,,-0.10297390717904253
S1,E08000016,Barnsley,1,True,swing_concentration,4.874724333333336,5.916760333333335,7.928377333333335,,6.000000000000002
S1,E08000016,Barnsley,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S1,E08000016,Barnsley,1,True,volatility_score,-11.79495142025619,-0.8249574202561893,18.23906357974381,,1.9485130464104783
S2,E08000016,Barnsley,1,True,delta_fi,-0.9693743966841253,0.11425760331587467,0.9613606033158747,,0.08117686998254126
S2,E08000016,Barnsley,1,True,swing_concentration,4.874724333333334,5.864016333333333,7.283925333333333,,6.0
S2,E08000016,Barnsley,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,6.440913333333334,,0.0
S2,E08000016,Barnsley,1,True,volatility_score,-12.202876031675398,-2.5643140316753965,19.023798968324606,,1.5405884349912706
S3,E08000016,Barnsley,1,True,delta_fi,-1.2216349736261394,-0.1670756736261396,0.6800273263738604,,-0.200156406959473
S3,E08000016,Barnsley,1,True,swing_concentration,4.45435233333333,5.864016333333329,7.28392533333333,,5.9999999999999964
S3,E08000016,Barnsley,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000016,Barnsley,1,True,volatility_score,-10.5936636701464,1.1264513298535985,20.1904723298536,,3.899921796520266
S4,E08000016,Barnsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000016,Barnsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000016,Barnsley,1,True,turnout_delta,-10.069386666666666,1.391313333333334,11.044413333333335,,3.0
S4,E08000016,Barnsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000016,Barnsley,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000016,Barnsley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000016,Barnsley,1,True,turnout_delta,-11.106216666666654,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000016,Barnsley,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000019,Sheffield,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8876234333333436,,0.0
S0,E08000019,Sheffield,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000019,Sheffield,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000019,Sheffield,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,,0.0
S1,E08000019,Sheffield,1,True,delta_fi,-1.1246138960918493,0.05601210390815067,0.8061211039081507,,-0.07406262942518271
S1,E08000019,Sheffield,1,True,swing_concentration,4.454352333333305,5.864016333333304,7.283925333333305,,5.999999999999972
S1,E08000019,Sheffield,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S1,E08000019,Sheffield,1,True,volatility_score,-12.530616781379262,-0.8105017813792637,19.44617921862074,,1.962968685287404
S2,E08000019,Sheffield,1,True,delta_fi,-0.9923593013992886,0.09127269860071133,1.012772698600711,,0.05819196526737791
S2,E08000019,Sheffield,1,True,swing_concentration,4.454352333333334,5.864016333333334,7.283925333333334,,6.000000000000001
S2,E08000019,Sheffield,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S2,E08000019,Sheffield,1,True,volatility_score,-12.214368484032981,-1.244374484032979,17.81964651596702,,1.5290959826336887
S3,E08000019,Sheffield,1,True,delta_fi,-1.1947938576323152,-0.1111618576323152,0.7359411423676848,,-0.14424259096564862
S3,E08000019,Sheffield,1,True,swing_concentration,4.87472433333331,5.864016333333309,7.928377333333309,,5.999999999999976
S3,E08000019,Sheffield,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,6.440913333333334,,0.0
S3,E08000019,Sheffield,1,True,volatility_score,-9.815585762149507,1.1544082378504958,21.411089237850497,,3.9278787045171635
S4,E08000019,Sheffield,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8876234333333436,copied_from_s0,0.0
S4,E08000019,Sheffield,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000019,Sheffield,1,True,turnout_delta,-8.106216666666654,1.391313333333334,9.440913333333334,,3.0
S4,E08000019,Sheffield,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000019,Sheffield,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8876234333333436,copied_from_s0,0.0
S5,E08000019,Sheffield,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000019,Sheffield,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000019,Sheffield,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000021,Newcastle upon Tyne,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,,0.0
S0,E08000021,Newcastle upon Tyne,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000021,Newcastle upon Tyne,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,,0.0
S1,E08000021,Newcastle upon Tyne,1,True,delta_fi,-1.0653170425611107,0.08300595743888925,0.9075119574388891,,-0.04706877589444414
S1,E08000021,Newcastle upon Tyne,1,True,swing_concentration,3.9543523333333237,5.364016333333323,6.783925333333324,,5.49999999999999
S1,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S1,E08000021,Newcastle upon Tyne,1,True,volatility_score,-11.766998854613892,-0.7970048546138897,19.459676145386112,,1.976465612052778
S2,E08000021,Newcastle upon Tyne,1,True,delta_fi,-0.9926312890320668,0.1556917109679332,0.9058007109679332,,0.025616977634599802
S2,E08000021,Newcastle upon Tyne,1,True,swing_concentration,4.374724333333333,5.364016333333332,6.7839253333333325,,5.499999999999999
S2,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S2,E08000021,Newcastle upon Tyne,1,True,volatility_score,-12.980776977849366,-2.592093977849367,17.80335902215063,,1.5128084888173001
S3,E08000021,Newcastle upon Tyne,1,True,delta_fi,-1.1261125080300054,0.022210491969994556,0.8467164919699944,,-0.10786424136333883
S3,E08000021,Newcastle upon Tyne,1,True,swing_concentration,4.374724333333338,5.364016333333337,6.783925333333338,,5.500000000000004
S3,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000021,Newcastle upon Tyne,1,True,volatility_score,-9.797396587348338,1.1725974126516627,21.429278412651666,,3.9460678793183304
S4,E08000021,Newcastle upon Tyne,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,copied_from_s0,0.0
S4,E08000021,Newcastle upon Tyne,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-7.888086666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000021,Newcastle upon Tyne,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S5,E08000021,Newcastle upon Tyne,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,copied_from_s0,0.0
S5,E08000021,Newcastle upon Tyne,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000021,Newcastle upon Tyne,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000021,Newcastle upon Tyne,1,True,volatility_score,-14.493585466666666,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S0,E08000022,North Tyneside,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.9545807333333333,,0.0
S0,E08000022,North Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000022,North Tyneside,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,6.440913333333334,,0.0
S0,E08000022,North Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,,0.0
S1,E08000022,North Tyneside,1,True,delta_fi,-1.0227057463322466,0.1256172536677533,0.8757262536677534,,-0.0044574796655800775
S1,E08000022,North Tyneside,1,True,swing_concentration,1.954352333333345,3.3640163333333444,4.783925333333345,,3.5000000000000115
S1,E08000022,North Tyneside,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,6.440913333333334,,0.0
S1,E08000022,North Tyneside,1,True,volatility_score,-11.745693206499466,-0.7756992064994643,19.480981793500536,,1.9977712601672033
S2,E08000022,North Tyneside,1,True,delta_fi,-1.0225094059936393,0.1258135940063607,0.9503195940063606,,-0.004261139326972696
S2,E08000022,North Tyneside,1,True,swing_concentration,2.3747243333333223,3.416760333333322,5.428377333333321,,3.4999999999999885
S2,E08000022,North Tyneside,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S2,E08000022,North Tyneside,1,True,volatility_score,-12.995716036330151,-1.2756010363301524,18.98107996366985,,1.4978694303365152
S3,E08000022,North Tyneside,1,True,delta_fi,-1.038646196042029,0.012682803957970973,0.859785803957971,,-0.020397929375362445
S3,E08000022,North Tyneside,1,True,swing_concentration,1.9543523333333335,3.364016333333333,5.428377333333334,,3.5
S3,E08000022,North Tyneside,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S3,E08000022,North Tyneside,1,True,volatility_score,-10.503784431354347,-0.11510143135434836,20.399617568645812,,3.9898010353123188
S4,E08000022,North Tyneside,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000022,North Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000022,North Tyneside,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S4,E08000022,North Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S5,E08000022,North Tyneside,1,True,delta_fi,-1.0505512666666665,0.0815777333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000022,North Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000022,North Tyneside,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,6.440913333333334,copied_from_s0,0.0
S5,E08000022,North Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S0,E08000023,South Tyneside,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000023,South Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000023,South Tyneside,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000023,South Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,,0.0
S1,E08000023,South Tyneside,1,True,delta_fi,-1.1148326142403455,0.0657933857596544,0.8159023857596545,,-0.06428134757367898
S1,E08000023,South Tyneside,1,True,swing_concentration,2.454352333333344,3.8640163333333435,5.283925333333344,,4.000000000000011
S1,E08000023,South Tyneside,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000023,South Tyneside,1,True,volatility_score,-12.525726140453504,-2.137043140453505,18.377675859546656,,1.9678593262131623
S2,E08000023,South Tyneside,1,True,delta_fi,-0.9752364918129619,0.07609250818703808,0.9975925081870379,,0.043011774853704665
S2,E08000023,South Tyneside,1,True,swing_concentration,2.874724333333323,3.8640163333333217,5.283925333333322,,3.999999999999989
S2,E08000023,South Tyneside,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000023,South Tyneside,1,True,volatility_score,-12.972079579239816,-2.5833965792398175,17.81205642076018,,1.5215058874268494
S3,E08000023,South Tyneside,1,True,delta_fi,-1.1536783765638663,-0.0053553765638663375,0.8191506234361335,,-0.13543010989719972
S3,E08000023,South Tyneside,1,True,swing_concentration,2.4543523333333344,3.8640163333333337,5.928377333333334,,4.000000000000001
S3,E08000023,South Tyneside,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,6.440913333333334,,0.0
S3,E08000023,South Tyneside,1,True,volatility_score,-9.81117952161527,1.1588144783847314,21.415495478384734,,3.932284945051399
S4,E08000023,South Tyneside,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000023,South Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000023,South Tyneside,1,True,turnout_delta,-7.888086666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000023,South Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S5,E08000023,South Tyneside,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000023,South Tyneside,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000023,South Tyneside,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000023,South Tyneside,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S0,E08000024,Sunderland,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000024,Sunderland,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000024,Sunderland,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000024,Sunderland,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,,0.0
S1,E08000024,Sunderland,1,True,delta_fi,-1.0058128618388396,0.17481313816116037,0.9993191381611602,,0.04473840482782698
S1,E08000024,Sunderland,1,True,swing_concentration,3.3747243333333214,4.416760333333321,5.783925333333321,,4.499999999999988
S1,E08000024,Sunderland,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000024,Sunderland,1,True,volatility_score,-11.721095264252753,-0.7511012642527524,18.312919735747247,,2.0223692024139153
S2,E08000024,Sunderland,1,True,delta_fi,-1.057646021414535,-0.006317021414534912,0.8407859785854651,,-0.03939775474786833
S2,E08000024,Sunderland,1,True,swing_concentration,2.9543523333333424,4.416760333333342,5.783925333333342,,4.500000000000009
S2,E08000024,Sunderland,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,6.440913333333334,,0.0
S2,E08000024,Sunderland,1,True,volatility_score,-12.263163344040606,-2.624601344040604,17.770851655959394,,1.480301122626063
S3,E08000024,Sunderland,1,True,delta_fi,-0.938482052671046,0.20984094732895395,1.0343469473289537,,0.07976621399562056
S3,E08000024,Sunderland,1,True,swing_concentration,3.374724333333332,4.364016333333331,5.783925333333332,,4.499999999999998
S3,E08000024,Sunderland,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,8.044413333333335,,0.0
S3,E08000024,Sunderland,1,True,volatility_score,-9.703581359668856,1.2664126403311444,21.523093640331147,,4.039883106997812
S4,E08000024,Sunderland,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000024,Sunderland,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000024,Sunderland,1,True,turnout_delta,-10.069386666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000024,Sunderland,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000024,Sunderland,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000024,Sunderland,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000024,Sunderland,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000024,Sunderland,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000025,Birmingham,1,True,delta_fi,-1.0505512666666665,0.03308073333333342,0.9545807333333333,,0.0
S0,E08000025,Birmingham,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000025,Birmingham,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000025,Birmingham,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,,0.0
S1,E08000025,Birmingham,1,True,delta_fi,-0.9552427560505463,0.2253832439494536,1.0498892439494534,,0.09530851061612022
S1,E08000025,Birmingham,1,True,swing_concentration,3.9543523333333104,5.36401633333331,6.78392533333331,,5.499999999999977
S1,E08000025,Birmingham,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000025,Birmingham,1,True,volatility_score,-12.445931211358598,-2.0572482113586004,18.3382047886414,,2.0476542553080668
S2,E08000025,Birmingham,1,True,delta_fi,-1.090134755294965,0.058188244705035,0.8082972447050351,,-0.07188648862829838
S2,E08000025,Birmingham,1,True,swing_concentration,3.9543523333333814,5.364016333333381,6.783925333333381,,5.500000000000048
S2,E08000025,Birmingham,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S2,E08000025,Birmingham,1,True,volatility_score,-12.27940771098083,-2.640845710980829,18.947267289019173,,1.4640567556858382
S3,E08000025,Birmingham,1,True,delta_fi,-0.8291403528967181,0.3191826471032819,1.1436886471032817,,0.1891079137699485
S3,E08000025,Birmingham,1,True,swing_concentration,3.9543523333333237,5.416760333333324,7.428377333333323,,5.49999999999999
S3,E08000025,Birmingham,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000025,Birmingham,1,True,volatility_score,-10.399031509781686,1.321083490218312,20.38510449021831,,4.09455395688498
